python,java,ml,sql,web_dev,interest,cgpa,projects,career
1,1,1,0,0,0,6.78,1,Backend Developer
0,1,0,1,1,3,7.96,4,Full Stack Developer
1,1,0,0,0,0,6.94,4,Backend Developer
0,1,1,0,1,0,7.49,2,Full Stack Developer
0,0,0,1,0,0,9.45,3,Data Analyst
1,0,1,1,1,1,6.68,2,Full Stack Developer
1,0,0,0,1,1,8.11,3,Full Stack Developer
0,1,1,0,0,0,8.85,5,Backend Developer
1,1,0,0,0,1,8.08,1,Backend Developer
1,0,1,0,0,0,8.2,4,AI Engineer
1,0,0,0,0,3,8.6,4,Cyber Security Analyst
0,1,1,1,1,0,6.6,2,Full Stack Developer
1,1,0,0,1,3,7.3,3,Full Stack Developer
1,0,0,0,1,3,6.97,2,Full Stack Developer
1,0,1,1,0,1,6.08,5,Machine Learning Engineer
0,1,0,1,1,2,8.45,5,Full Stack Developer
1,0,0,0,0,1,7.72,1,Machine Learning Engineer
0,0,0,1,1,2,6.5,5,Frontend Developer
0,1,0,0,0,2,6.46,2,Backend Developer
0,1,0,0,1,0,8.68,6,Full Stack Developer
0,1,0,0,1,1,8.89,5,Full Stack Developer
0,0,0,1,1,1,6.56,5,Frontend Developer
0,1,1,0,1,1,6.4,4,Full Stack Developer
0,1,0,0,0,2,8.76,3,Backend Developer
0,0,0,0,1,3,6.4,2,Frontend Developer
0,1,0,0,0,0,7.91,5,Backend Developer
0,1,0,1,0,2,8.25,3,Backend Developer
0,1,1,0,0,0,9.35,2,Backend Developer
1,1,1,1,0,1,8.45,6,Backend Developer
0,1,0,1,1,0,8.11,4,Full Stack Developer
1,1,1,1,1,1,6.55,6,Full Stack Developer
1,0,0,0,0,1,9.09,1,Mobile App Developer
1,0,1,1,0,1,6.13,2,Machine Learning Engineer
0,1,0,0,1,0,7.13,1,Full Stack Developer
1,0,1,0,1,1,8.71,2,Full Stack Developer
1,0,0,1,0,2,6.12,3,Data Scientist
1,1,1,1,1,0,7.14,4,Full Stack Developer
1,1,0,0,1,2,8.38,2,Full Stack Developer
0,0,1,1,1,3,6.5,1,Frontend Developer
1,0,0,1,0,0,8.49,5,Software Engineer
1,1,0,1,0,2,9.14,1,Backend Developer
1,1,1,1,1,0,6.77,6,Full Stack Developer
0,0,1,0,0,0,6.92,3,Data Scientist
0,0,1,1,1,0,8.13,4,Frontend Developer
1,1,0,0,1,3,6.17,2,Full Stack Developer
0,0,1,1,0,3,7.82,5,Data Analyst
0,1,1,1,0,0,7.1,4,Backend Developer
0,1,0,1,1,3,8.03,1,Full Stack Developer
1,0,0,0,0,0,9.22,4,Software Engineer
1,1,0,0,0,2,7.91,1,Backend Developer
0,0,1,1,1,2,8.51,6,Frontend Developer
1,1,1,1,0,1,6.9,4,Backend Developer
0,0,1,0,1,2,6.54,6,Frontend Developer
1,0,0,1,1,3,7.98,2,Full Stack Developer
1,0,1,0,0,3,8.83,6,AI Engineer
1,0,0,1,1,1,8.18,5,Full Stack Developer
0,1,1,0,0,1,6.52,5,Backend Developer
1,1,1,0,0,0,7.48,5,Backend Developer
1,0,1,1,0,0,7.63,2,Machine Learning Engineer
1,0,0,1,0,1,7.9,4,AI Engineer
1,0,1,0,0,3,6.39,5,Machine Learning Engineer
0,0,0,1,0,1,8.82,2,Data Analyst
1,0,1,0,1,3,7.25,3,Full Stack Developer
0,1,1,1,1,1,8.94,3,Full Stack Developer
0,1,1,0,0,0,7.39,4,Backend Developer
1,0,1,1,0,0,7.34,2,Machine Learning Engineer
0,1,0,0,0,3,7.54,6,Backend Developer
0,1,0,1,1,1,6.23,5,Full Stack Developer
0,0,1,1,0,3,7.81,2,Data Analyst
0,1,0,1,0,0,7.21,3,Backend Developer
1,0,0,0,1,2,9.19,1,Full Stack Developer
1,0,0,0,1,2,9.47,1,Full Stack Developer
1,0,1,0,1,3,8.0,3,Full Stack Developer
1,1,0,1,0,1,8.74,6,Backend Developer
1,1,0,0,1,3,8.38,1,Full Stack Developer
1,1,0,0,1,0,8.43,3,Full Stack Developer
1,1,0,0,0,2,8.19,4,Backend Developer
1,1,0,1,0,1,7.44,6,Backend Developer
0,0,0,1,0,0,6.71,1,Data Analyst
1,0,0,1,0,0,7.99,6,Software Engineer
0,0,1,1,0,3,6.2,2,Data Analyst
1,1,1,0,1,3,6.61,6,Full Stack Developer
1,0,0,1,1,0,8.22,1,Full Stack Developer
1,0,1,0,1,3,6.27,1,Full Stack Developer
1,1,1,0,0,3,8.36,3,Backend Developer
1,1,1,0,1,3,9.37,5,Full Stack Developer
1,1,1,0,1,0,6.09,5,Full Stack Developer
1,0,1,0,0,0,8.2,4,AI Engineer
0,0,0,0,0,2,6.03,2,Cloud Engineer
0,1,1,0,0,1,7.83,2,Backend Developer
0,1,0,1,1,1,6.61,6,Full Stack Developer
0,1,1,0,0,1,7.53,6,Backend Developer
1,0,0,1,1,0,6.99,1,Full Stack Developer
0,1,0,0,1,3,8.12,3,Full Stack Developer
1,1,1,0,0,2,7.04,4,Backend Developer
0,0,0,1,0,1,8.13,4,Data Analyst
1,0,1,1,0,2,9.32,6,AI Engineer
0,1,0,1,0,0,7.91,2,Backend Developer
0,1,0,0,0,1,8.42,3,Backend Developer
1,0,0,1,0,0,9.15,4,Software Engineer
1,0,0,1,0,0,6.85,3,Software Engineer
0,1,0,1,1,1,7.34,5,Full Stack Developer
0,1,1,0,1,0,6.54,5,Full Stack Developer
1,1,0,0,1,1,8.92,3,Full Stack Developer
1,1,0,1,1,1,6.21,5,Full Stack Developer
0,0,1,0,1,1,7.82,5,Frontend Developer
1,1,0,1,0,3,6.32,6,Backend Developer
1,0,0,1,1,1,6.41,5,Full Stack Developer
1,1,1,0,0,0,9.19,5,Backend Developer
1,0,0,0,0,3,7.37,1,Cyber Security Analyst
1,0,1,0,0,0,6.49,1,Machine Learning Engineer
0,0,0,0,0,0,6.77,3,Full Stack Developer
0,0,0,1,1,2,9.23,3,Frontend Developer
1,0,1,0,0,2,6.22,6,Machine Learning Engineer
1,1,1,1,0,0,7.23,4,Backend Developer
1,1,1,0,1,1,6.4,4,Full Stack Developer
0,1,0,0,1,0,8.59,6,Full Stack Developer
1,1,1,0,0,0,8.42,3,Backend Developer
0,0,0,1,0,0,9.32,2,Data Analyst
0,0,1,0,0,1,8.58,3,Full Stack Developer
1,0,1,0,0,1,7.52,3,Machine Learning Engineer
1,1,0,0,1,3,7.2,6,Full Stack Developer
0,0,0,1,1,2,7.71,5,Frontend Developer
0,0,1,1,1,1,6.28,4,Frontend Developer
1,1,0,1,1,1,7.39,2,Full Stack Developer
1,1,0,0,1,2,9.0,6,Full Stack Developer
1,0,0,1,0,2,8.62,2,Data Scientist
1,0,0,0,0,1,8.39,2,Data Scientist
1,1,0,1,0,2,8.42,1,Backend Developer
1,1,1,0,1,1,6.13,4,Full Stack Developer
1,1,0,0,1,3,9.16,1,Full Stack Developer
0,0,1,1,0,1,8.28,5,Data Analyst
0,1,1,0,0,0,9.28,6,Backend Developer
1,1,0,1,0,0,8.81,3,Backend Developer
1,0,0,0,0,2,7.35,1,Cloud Engineer
1,1,1,1,1,1,8.81,2,Full Stack Developer
1,1,1,1,1,2,6.73,3,Full Stack Developer
1,1,0,0,0,0,8.89,5,Backend Developer
0,0,0,1,1,2,7.49,5,Frontend Developer
0,1,0,1,0,3,8.0,4,Backend Developer
0,0,0,1,0,3,7.93,6,Data Analyst
1,0,1,0,0,1,6.23,6,Machine Learning Engineer
0,0,1,0,0,1,7.83,1,Web Developer
1,1,0,1,1,0,6.93,1,Full Stack Developer
0,0,1,1,1,3,6.88,4,Frontend Developer
1,0,0,1,0,2,6.29,1,Data Scientist
1,1,0,1,0,0,7.93,4,Backend Developer
0,1,0,0,1,2,8.36,6,Full Stack Developer
1,1,1,0,1,3,9.38,2,Full Stack Developer
1,0,1,0,1,0,6.11,3,Full Stack Developer
1,0,0,1,1,2,7.05,1,Full Stack Developer
1,0,1,0,0,2,6.6,6,Machine Learning Engineer
1,1,0,1,1,3,8.7,3,Full Stack Developer
0,1,0,0,1,0,6.99,5,Full Stack Developer
0,1,1,1,1,3,9.21,5,Full Stack Developer
1,1,0,1,0,3,9.28,4,Backend Developer
1,1,1,1,0,2,7.29,6,Backend Developer
0,0,1,1,1,1,8.99,2,Frontend Developer
0,1,1,1,0,3,8.98,2,Backend Developer
1,0,0,1,1,1,8.71,4,Full Stack Developer
0,0,1,1,0,3,7.94,3,Data Analyst
1,0,0,1,1,2,6.76,5,Full Stack Developer
0,1,0,0,1,1,9.24,3,Full Stack Developer
1,1,0,0,1,3,7.5,5,Full Stack Developer
1,0,0,1,1,2,6.4,4,Full Stack Developer
1,0,1,0,1,3,6.36,1,Full Stack Developer
1,1,1,0,0,3,8.29,5,Backend Developer
0,1,0,0,0,1,9.12,6,Backend Developer
1,1,1,0,1,2,6.92,5,Full Stack Developer
0,1,1,0,0,3,6.17,3,Backend Developer
1,0,1,1,1,3,8.75,6,Full Stack Developer
1,0,0,1,1,1,6.6,6,Full Stack Developer
0,0,0,1,0,1,8.15,5,Data Analyst
1,0,0,1,1,1,8.16,2,Full Stack Developer
0,1,0,1,1,0,6.4,3,Full Stack Developer
0,0,0,1,0,3,7.0,1,Data Analyst
0,0,0,0,1,1,6.45,4,Frontend Developer
0,0,0,1,0,2,6.37,6,Data Analyst
0,1,0,1,1,1,6.5,4,Full Stack Developer
1,0,1,0,1,3,6.59,4,Full Stack Developer
1,0,0,1,1,0,8.37,3,Full Stack Developer
1,1,1,0,0,2,9.47,2,Backend Developer
1,1,0,0,1,2,6.26,1,Full Stack Developer
1,1,1,1,0,1,8.28,3,Backend Developer
1,0,0,0,1,2,6.99,6,Full Stack Developer
0,1,1,1,0,1,7.09,1,Backend Developer
0,0,1,0,0,0,8.18,1,DevOps Engineer
0,1,1,0,0,1,7.63,5,Backend Developer
1,0,1,1,0,0,8.63,3,AI Engineer
0,0,1,0,1,0,8.53,2,Frontend Developer
0,0,0,0,0,1,9.05,1,Web Developer
0,0,0,0,1,3,6.98,2,Frontend Developer
0,1,0,0,0,2,8.57,1,Backend Developer
1,1,1,1,1,2,7.95,2,Full Stack Developer
1,1,1,0,0,3,9.29,4,Backend Developer
0,1,0,0,1,1,6.47,3,Full Stack Developer
0,0,1,0,0,1,8.61,5,Game Developer
1,1,1,1,0,1,8.69,2,Backend Developer
0,1,1,1,1,0,6.19,5,Full Stack Developer
0,1,0,1,1,2,8.77,1,Full Stack Developer
1,1,1,1,1,1,6.06,1,Full Stack Developer
1,0,0,1,0,1,6.97,4,DevOps Engineer
0,0,1,0,0,1,7.52,1,Cyber Security Analyst
1,0,0,0,0,0,8.95,2,Software Engineer
1,1,1,1,0,2,9.37,5,Backend Developer
1,1,1,0,0,0,6.03,4,Backend Developer
1,0,0,0,0,3,7.52,5,Cyber Security Analyst
1,1,1,1,1,2,7.46,5,Full Stack Developer
1,1,1,1,1,1,9.1,1,Full Stack Developer
1,1,1,1,1,2,6.08,4,Full Stack Developer
0,1,0,0,0,1,9.42,1,Backend Developer
0,0,1,0,0,2,7.59,6,Cloud Engineer
1,1,1,0,1,2,8.03,5,Full Stack Developer
0,0,0,1,1,2,9.21,4,Frontend Developer
0,0,0,1,0,2,7.63,3,Data Analyst
1,0,1,0,1,1,8.02,3,Full Stack Developer
1,0,1,1,1,0,7.35,6,Full Stack Developer
1,0,0,0,1,1,7.45,4,Full Stack Developer
1,0,0,0,1,0,6.2,1,Full Stack Developer
1,1,0,0,1,0,7.18,6,Full Stack Developer
0,1,1,1,1,2,8.65,4,Full Stack Developer
0,0,0,0,0,3,9.08,6,Cyber Security Analyst
1,0,0,1,0,0,8.43,2,Software Engineer
0,0,0,0,0,3,9.02,3,Cyber Security Analyst
1,0,1,1,0,2,8.44,5,AI Engineer
1,1,1,0,1,0,8.19,2,Full Stack Developer
0,0,1,0,1,3,7.79,6,Frontend Developer
1,1,0,1,0,3,6.45,5,Backend Developer
0,0,0,0,1,2,7.84,2,Frontend Developer
0,1,1,1,1,3,6.55,6,Full Stack Developer
1,0,0,1,0,1,6.69,1,Game Developer
1,1,1,1,0,2,7.18,2,Backend Developer
1,0,1,0,1,3,8.12,4,Full Stack Developer
0,0,1,0,1,2,7.95,4,Frontend Developer
1,0,1,0,1,1,7.47,3,Full Stack Developer
1,1,0,1,1,0,8.05,4,Full Stack Developer
0,0,0,1,1,0,7.0,2,Frontend Developer
1,1,1,1,1,2,8.49,6,Full Stack Developer
1,0,1,0,0,0,9.39,3,AI Engineer
0,0,0,1,1,0,7.77,6,Frontend Developer
0,1,0,0,0,2,7.18,3,Backend Developer
1,1,0,1,0,1,8.55,3,Backend Developer
1,0,1,1,0,2,9.17,4,AI Engineer
1,1,0,1,0,0,9.38,3,Backend Developer
0,1,1,1,0,2,9.1,2,Backend Developer
1,1,0,1,0,0,7.52,1,Backend Developer
0,1,1,0,0,1,6.51,1,Backend Developer
0,0,0,0,0,1,6.35,5,Backend Developer
1,0,1,1,0,2,6.87,5,Machine Learning Engineer
1,0,0,0,0,0,9.13,3,Software Engineer
0,0,0,1,1,1,7.67,6,Frontend Developer
0,1,0,0,1,0,8.03,3,Full Stack Developer
1,1,1,1,0,0,8.2,5,Backend Developer
0,1,0,1,0,0,7.44,6,Backend Developer
1,1,1,1,1,1,8.62,2,Full Stack Developer
0,0,0,1,0,2,9.3,4,Data Analyst
1,0,0,0,1,0,7.92,6,Full Stack Developer
1,1,0,0,0,2,6.07,4,Backend Developer
0,1,1,1,1,3,6.36,5,Full Stack Developer
1,0,1,1,1,1,6.28,5,Full Stack Developer
1,0,0,1,1,2,6.78,3,Full Stack Developer
0,1,1,0,1,0,6.52,5,Full Stack Developer
1,1,1,1,0,0,6.85,3,Backend Developer
0,0,1,0,0,2,8.87,1,Cloud Engineer
0,0,0,1,0,0,6.35,5,Data Analyst
1,0,1,1,0,0,6.21,6,Machine Learning Engineer
1,1,0,0,1,0,9.27,6,Full Stack Developer
1,1,0,1,0,2,7.79,6,Backend Developer
1,0,0,0,1,1,8.15,6,Full Stack Developer
0,0,0,1,0,1,7.01,2,Data Analyst
1,0,0,0,1,0,7.54,3,Full Stack Developer
0,1,1,0,1,2,7.38,3,Full Stack Developer
0,1,0,0,1,3,6.28,2,Full Stack Developer
0,1,1,1,0,3,8.27,4,Backend Developer
0,1,0,0,1,3,6.66,5,Full Stack Developer
1,1,1,0,0,3,6.02,2,Backend Developer
0,1,0,0,0,0,7.93,3,Backend Developer
0,0,1,0,0,3,9.12,6,Cyber Security Analyst
1,0,1,0,1,2,8.4,4,Full Stack Developer
1,0,0,0,1,2,7.53,2,Full Stack Developer
0,0,1,1,0,2,9.45,2,Data Analyst
0,0,0,0,0,0,7.69,4,Backend Developer
1,0,1,0,0,3,6.19,3,Machine Learning Engineer
0,1,1,1,0,1,6.66,2,Backend Developer
1,1,1,0,1,0,7.71,4,Full Stack Developer
0,0,1,1,1,3,6.31,6,Frontend Developer
0,1,1,0,0,2,9.24,2,Backend Developer
1,0,1,0,1,2,7.85,1,Full Stack Developer
1,0,0,1,0,0,9.48,6,Software Engineer
1,0,1,0,1,3,6.82,6,Full Stack Developer
0,0,1,1,1,2,6.13,3,Frontend Developer
0,0,0,1,1,2,7.61,1,Frontend Developer
0,0,1,1,1,3,6.12,3,Frontend Developer
1,0,1,0,1,3,9.48,6,Full Stack Developer
0,1,0,1,0,2,7.69,2,Backend Developer
0,0,0,0,0,3,7.52,6,Cyber Security Analyst
0,1,1,1,1,2,8.63,4,Full Stack Developer
1,1,0,0,0,3,6.66,4,Backend Developer
0,0,1,1,1,3,9.01,5,Frontend Developer
0,0,1,0,0,3,8.55,3,Cyber Security Analyst
1,0,0,0,1,1,7.38,2,Full Stack Developer
0,0,1,1,0,2,8.42,6,Data Analyst
0,0,0,0,1,0,8.58,4,Frontend Developer
0,0,0,0,1,2,6.14,3,Frontend Developer
1,0,1,0,1,3,8.95,3,Full Stack Developer
1,1,0,1,1,3,8.22,4,Full Stack Developer
0,1,0,1,1,1,8.52,5,Full Stack Developer
0,0,0,0,1,0,6.67,6,Frontend Developer
1,1,1,1,1,2,7.91,5,Full Stack Developer
1,1,0,1,1,1,6.92,5,Full Stack Developer
1,0,0,1,1,0,6.04,4,Full Stack Developer
0,1,1,0,1,1,7.09,2,Full Stack Developer
0,0,1,1,1,3,7.87,4,Frontend Developer
1,1,1,1,1,0,6.01,5,Full Stack Developer
0,0,1,0,0,0,7.67,2,Data Analyst
0,1,1,0,1,0,8.79,4,Full Stack Developer
0,0,1,1,0,3,7.17,4,Data Analyst
0,1,0,1,0,2,9.0,5,Backend Developer
0,0,0,1,1,2,6.31,4,Frontend Developer
1,1,0,1,1,2,8.95,4,Full Stack Developer
0,0,1,0,1,0,7.23,4,Frontend Developer
0,0,0,1,1,0,9.21,2,Frontend Developer
0,0,0,0,1,3,6.7,5,Frontend Developer
1,0,1,1,0,0,9.35,5,AI Engineer
0,0,1,0,1,3,7.92,6,Frontend Developer
1,1,1,1,1,3,6.04,2,Full Stack Developer
0,0,0,0,0,1,9.11,5,Full Stack Developer
0,0,0,0,0,2,9.37,3,Cloud Engineer
1,0,0,1,0,0,7.08,5,Software Engineer
0,0,0,0,1,0,7.15,3,Frontend Developer
0,0,0,1,1,2,6.44,2,Frontend Developer
0,0,0,1,1,2,8.8,2,Frontend Developer
1,1,1,0,1,2,9.24,2,Full Stack Developer
0,0,1,0,0,0,7.59,4,Cyber Security Analyst
0,0,0,0,1,2,7.55,1,Frontend Developer
0,0,0,1,1,0,6.74,5,Frontend Developer
0,0,1,1,0,1,8.78,5,Data Analyst
1,0,1,1,1,0,8.03,5,Full Stack Developer
1,0,0,1,1,2,7.26,3,Full Stack Developer
0,1,1,0,1,0,9.1,2,Full Stack Developer
1,0,0,1,0,2,9.21,2,Data Scientist
1,0,0,1,1,1,8.66,3,Full Stack Developer
0,0,0,1,0,2,8.94,4,Data Analyst
0,0,0,0,0,3,6.23,1,Cyber Security Analyst
0,1,1,1,0,0,6.5,3,Backend Developer
1,0,0,1,0,2,9.18,4,Data Scientist
0,1,0,0,0,1,6.5,3,Backend Developer
1,0,1,1,1,0,7.48,5,Full Stack Developer
0,1,0,0,0,3,8.63,5,Backend Developer
1,0,0,1,1,2,8.67,6,Full Stack Developer
0,0,0,0,1,3,9.28,2,Frontend Developer
0,1,0,0,1,2,7.56,2,Full Stack Developer
0,1,0,0,0,3,6.26,3,Backend Developer
0,0,0,0,0,3,6.11,1,Cyber Security Analyst
0,0,1,1,1,3,6.75,1,Frontend Developer
0,0,0,1,1,2,6.98,1,Frontend Developer
0,1,1,1,0,0,6.57,3,Backend Developer
1,0,1,0,1,0,8.94,2,Full Stack Developer
0,1,1,0,1,3,8.51,1,Full Stack Developer
1,0,1,1,0,3,9.23,4,AI Engineer
1,1,1,0,1,2,7.67,1,Full Stack Developer
0,1,1,0,0,2,8.77,6,Backend Developer
0,1,0,0,0,2,7.72,4,Backend Developer
0,0,1,1,1,3,7.03,1,Frontend Developer
1,0,0,1,0,3,7.18,4,Cyber Security Analyst
0,0,1,0,0,3,7.71,1,Cyber Security Analyst
0,0,0,0,1,2,8.09,5,Frontend Developer
1,0,0,1,1,0,7.39,3,Full Stack Developer
1,1,0,0,1,1,9.01,4,Full Stack Developer
1,1,1,1,0,3,6.0,5,Backend Developer
1,1,0,0,1,0,8.94,4,Full Stack Developer
0,0,1,1,1,1,9.08,3,Frontend Developer
1,1,1,1,1,0,8.03,5,Full Stack Developer
1,1,0,0,1,3,8.24,5,Full Stack Developer
1,1,0,0,1,1,8.84,3,Full Stack Developer
0,1,1,0,1,2,6.61,5,Full Stack Developer
1,0,1,0,1,3,8.81,3,Full Stack Developer
1,0,0,0,0,0,8.81,3,Software Engineer
1,1,0,0,1,0,8.09,5,Full Stack Developer
0,0,1,0,0,2,6.2,2,Cloud Engineer
0,1,1,1,1,0,7.9,6,Full Stack Developer
1,0,0,1,1,3,6.72,3,Full Stack Developer
1,0,0,1,0,0,8.23,2,Software Engineer
0,1,0,1,1,3,8.23,2,Full Stack Developer
1,0,1,0,1,3,7.17,2,Full Stack Developer
0,0,1,1,1,0,8.58,2,Frontend Developer
0,1,1,0,0,0,8.13,6,Backend Developer
1,1,1,1,0,2,8.33,6,Backend Developer
1,0,0,1,0,1,6.1,6,Web Developer
1,0,0,1,0,2,6.28,2,Data Scientist
1,0,0,1,0,2,6.12,3,Data Scientist
0,0,1,0,0,1,8.2,3,Frontend Developer
0,0,0,0,1,3,7.29,1,Frontend Developer
1,0,1,1,0,1,9.34,6,AI Engineer
0,0,0,0,0,3,6.05,4,Cyber Security Analyst
1,1,1,1,0,1,6.51,4,Backend Developer
1,0,1,0,0,1,8.98,2,AI Engineer
1,1,0,0,0,1,7.14,3,Backend Developer
1,0,1,1,1,2,9.03,4,Full Stack Developer
0,1,1,1,0,1,7.49,5,Backend Developer
1,0,0,0,0,1,7.29,5,Full Stack Developer
1,1,0,1,0,2,7.02,5,Backend Developer
1,0,1,0,1,2,8.67,4,Full Stack Developer
1,1,0,0,1,1,6.82,6,Full Stack Developer
1,0,0,0,1,3,6.3,6,Full Stack Developer
1,1,0,1,0,2,6.02,4,Backend Developer
0,0,1,0,1,1,9.27,2,Frontend Developer
1,1,0,1,1,3,6.32,4,Full Stack Developer
0,1,0,0,0,0,8.11,2,Backend Developer
1,0,1,1,0,2,8.11,4,AI Engineer
1,0,1,1,0,0,6.1,6,Machine Learning Engineer
1,0,0,0,0,3,8.58,6,Cyber Security Analyst
1,0,0,1,0,2,6.17,4,Data Scientist
1,1,1,0,1,0,9.36,2,Full Stack Developer
0,0,0,1,1,2,9.01,4,Frontend Developer
0,1,0,1,0,3,8.33,2,Backend Developer
0,0,1,1,1,0,7.97,3,Frontend Developer
0,0,0,0,0,2,7.75,2,Cloud Engineer
0,1,1,0,1,1,9.09,2,Full Stack Developer
0,1,1,0,1,2,7.07,5,Full Stack Developer
0,1,1,0,1,2,6.71,2,Full Stack Developer
1,1,1,1,0,3,6.22,2,Backend Developer
0,1,1,1,1,0,7.94,4,Full Stack Developer
1,1,0,0,0,1,6.53,6,Backend Developer
1,0,0,1,1,1,8.93,1,Full Stack Developer
0,0,1,1,0,3,6.15,4,Data Analyst
0,1,1,0,1,3,7.74,4,Full Stack Developer
0,0,0,0,1,1,6.27,3,Frontend Developer
1,0,1,0,1,2,6.21,6,Full Stack Developer
0,1,1,0,1,3,8.61,5,Full Stack Developer
0,1,1,1,1,0,8.69,3,Full Stack Developer
0,0,1,1,1,3,6.43,1,Frontend Developer
0,0,0,1,1,1,6.3,6,Frontend Developer
0,0,1,1,1,1,7.6,6,Frontend Developer
0,1,1,1,0,3,6.81,2,Backend Developer
1,0,1,1,0,1,6.77,3,Machine Learning Engineer
0,1,1,1,0,3,9.41,6,Backend Developer
0,1,0,1,1,3,8.92,5,Full Stack Developer
1,1,0,0,0,1,8.5,4,Backend Developer
1,0,1,0,1,1,6.76,3,Full Stack Developer
0,0,1,0,1,0,9.18,6,Frontend Developer
0,1,1,0,1,1,6.37,6,Full Stack Developer
1,1,1,1,0,0,7.14,5,Backend Developer
0,1,1,1,1,2,6.81,3,Full Stack Developer
1,0,1,1,0,3,6.31,6,Machine Learning Engineer
0,0,1,0,0,3,7.05,3,Cyber Security Analyst
0,1,1,0,0,0,7.0,3,Backend Developer
0,1,0,1,1,2,6.07,2,Full Stack Developer
1,0,0,1,0,2,8.33,5,Data Scientist
1,1,1,0,0,3,8.19,4,Backend Developer
0,0,0,0,1,3,6.31,3,Frontend Developer
1,1,0,0,1,3,7.08,1,Full Stack Developer
1,0,0,1,1,0,9.28,4,Full Stack Developer
0,1,0,1,0,0,6.29,3,Backend Developer
1,1,1,1,0,3,6.25,3,Backend Developer
1,1,1,1,1,1,7.06,6,Full Stack Developer
0,1,1,1,1,1,8.71,6,Full Stack Developer
0,0,1,1,0,2,7.18,5,Data Analyst
1,0,0,1,0,0,6.29,5,Software Engineer
1,0,0,1,0,3,8.36,3,Cyber Security Analyst
0,1,1,0,0,0,9.11,5,Backend Developer
0,1,1,1,1,2,6.42,5,Full Stack Developer
1,0,1,1,1,3,8.08,1,Full Stack Developer
1,1,0,0,0,0,8.0,3,Backend Developer
1,1,1,1,0,0,8.28,6,Backend Developer
0,1,1,1,0,2,9.49,5,Backend Developer
1,1,1,1,0,0,6.71,5,Backend Developer
0,0,1,1,1,3,8.28,1,Frontend Developer
1,0,1,1,0,0,7.46,6,Machine Learning Engineer
0,0,1,0,0,2,7.41,1,Cloud Engineer
1,1,1,0,0,0,6.24,1,Backend Developer
1,0,0,0,1,3,7.54,6,Full Stack Developer
0,0,1,1,0,0,6.08,2,Data Analyst
1,0,1,1,1,0,7.79,4,Full Stack Developer
1,1,1,1,1,2,7.12,6,Full Stack Developer
0,1,1,0,0,1,7.76,6,Backend Developer
0,0,1,0,0,0,6.91,2,Machine Learning Engineer
1,0,1,0,1,0,8.17,5,Full Stack Developer
1,0,0,1,0,1,7.82,3,Backend Developer
1,0,1,0,1,1,6.67,4,Full Stack Developer
0,0,1,0,0,3,6.53,4,Cyber Security Analyst
0,0,1,1,1,1,9.15,3,Frontend Developer
1,1,1,1,0,3,7.0,4,Backend Developer
0,0,0,1,1,2,7.58,4,Frontend Developer
1,0,0,1,1,2,9.33,4,Full Stack Developer
1,1,1,0,1,3,7.61,1,Full Stack Developer
0,0,0,0,0,2,9.09,6,Cloud Engineer
1,1,0,1,0,0,7.36,2,Backend Developer
1,0,0,1,1,0,7.93,6,Full Stack Developer
0,0,0,0,0,2,9.33,5,Cloud Engineer
1,1,0,1,1,3,7.7,3,Full Stack Developer
1,0,1,0,1,3,6.0,2,Full Stack Developer
0,1,0,1,1,3,6.45,5,Full Stack Developer
1,1,1,1,0,0,7.79,3,Backend Developer
1,0,0,1,1,0,6.82,5,Full Stack Developer
0,1,1,0,0,0,7.74,4,Backend Developer
1,0,1,1,1,3,8.1,1,Full Stack Developer
1,0,0,1,1,0,6.6,1,Full Stack Developer
0,1,1,0,0,2,7.64,6,Backend Developer
1,1,1,1,1,0,9.45,5,Full Stack Developer
0,1,0,0,1,1,6.59,6,Full Stack Developer
0,0,1,0,0,0,7.47,5,Cloud Engineer
1,0,0,1,1,1,7.82,3,Full Stack Developer
0,0,1,0,0,0,8.36,6,DevOps Engineer
0,1,0,0,0,2,6.73,1,Backend Developer
0,0,0,1,1,0,7.57,5,Frontend Developer
1,0,1,1,1,1,8.25,2,Full Stack Developer
1,0,0,1,1,1,7.55,5,Full Stack Developer
0,1,1,0,0,0,6.43,4,Backend Developer
0,1,0,1,1,3,6.05,4,Full Stack Developer
1,1,0,0,0,3,6.68,5,Backend Developer
1,0,0,1,1,3,7.97,4,Full Stack Developer
0,1,1,0,0,2,7.65,1,Backend Developer
1,1,1,1,1,0,7.7,4,Full Stack Developer
0,0,0,0,0,1,7.24,2,Machine Learning Engineer
0,1,0,1,1,2,6.77,6,Full Stack Developer
0,1,0,0,0,2,7.42,2,Backend Developer
1,1,1,1,1,0,7.31,1,Full Stack Developer
1,1,0,0,0,1,7.96,3,Backend Developer
0,0,0,0,1,0,7.96,4,Frontend Developer
1,1,0,0,0,2,7.28,4,Backend Developer
0,0,0,1,1,3,8.0,4,Frontend Developer
0,0,0,1,1,0,8.9,5,Frontend Developer
0,1,0,0,0,0,8.45,4,Backend Developer
0,1,0,1,1,2,7.85,2,Full Stack Developer
1,0,1,1,0,2,8.26,2,AI Engineer
1,0,1,1,0,1,8.16,3,AI Engineer
1,0,0,0,1,0,7.36,5,Full Stack Developer
1,1,0,0,1,3,6.52,1,Full Stack Developer
0,1,1,1,1,2,8.98,5,Full Stack Developer
0,1,0,1,0,2,6.28,5,Backend Developer
